date,city_code ,temp_mean,temp_max,temp_min,hdd,dew_point,humidity_avg,humidity_max,humidity_min, precipitation, sea_level_pressure,wind_speed_avg,wind_speed_max, visibility, events
3/15/88,KFTY,34,43,25,31,19,55,72,40,0,30.04,N/A,17,12,
3/16/88,KFTY,38,48,27,28,23,58,73,41,0,30.2,N/A,16,12,
3/17/88,KFTY,46,62,31,18,28,55,77,32,0,30.24,N/A,9,10,
3/18/88,KFTY,42,48,37,22,40,91,100,71,0.19,29.98,N/A,12,6,Fog Rain
3/19/88,KFTY,42,50,35,22,32,69,100,45,0.18,29.99,N/A,16,10,Fog
3/20/88,KFTY,52,68,35,14,35,57,82,35,0,30.13,N/A,17,11,
3/21/88,KFTY,60,78,42,5,42,55,85,29,0,30.13,N/A,17,11,
3/22/88,KFTY,58,71,44,8,44,64,100,44,0,30.26,N/A,14,9,
3/23/88,KFTY,58,70,46,7,49,78,100,55,0,30.34,N/A,13,7,Fog
3/24/88,KFTY,62,75,50,2,54,73,100,45,0,30.16,N/A,16,9,Fog
3/25/88,KFTY,62,68,57,2,59,94,100,70,0.39,30.11,N/A,15,7,Fog Rain
3/26/88,KFTY,65,75,55,0,55,79,100,46,0,30.03,N/A,16,7,Fog
3/27/88,KFTY,56,66,45,10,36,48,80,30,0,30.15,N/A,14,11,
3/28/88,KFTY,54,75,33,11,39,62,100,28,0,30.24,N/A,14,8,
3/29/88,KFTY,62,77,48,2,51,63,90,47,0,30.19,N/A,14,10,
3/30/88,KFTY,66,73,59,0,58,77,97,64,0,30.18,N/A,9,10,
3/31/88,KFTY,66,75,57,0,56,70,100,46,0,30.15,N/A,14,9,
4/1/88,KFTY,64,66,61,2,61,91,100,78,0,30.12,N/A,12,6,Fog Rain
4/2/88,KFTY,66,71,60,0,61,87,100,75,0,30.12,N/A,12,7,
4/3/88,KFTY,66,71,61,0,62,92,100,78,0.16,30.01,N/A,10,6,Fog Rain
4/4/88,KFTY,70,80,60,0,58,72,100,34,0.05,29.96,N/A,12,9,Fog
4/5/88,KFTY,67,88,46,0,53,66,100,29,0.47,30,N/A,9,9,
4/6/88,KFTY,60,66,53,4,53,73,100,52,0.08,29.82,N/A,22,10,Fog Rain
4/7/88,KFTY,58,66,51,6,38,50,59,37,0,29.72,N/A,23,12,
4/8/88,KFTY,60,72,48,5,45,60,86,42,0,29.85,N/A,15,11,
4/9/88,KFTY,60,79,42,4,38,48,82,23,0,29.96,N/A,8,10,
4/10/88,KFTY,62,79,46,2,43,51,83,28,0,29.88,N/A,9,10,
4/11/88,KFTY,57,63,48,8,51,88,100,62,0.59,29.65,N/A,13,6,Fog Rain Thunderstorm
4/12/88,KFTY,48,55,41,17,41,83,100,51,0.8,29.61,N/A,14,7,Fog Rain Thunderstorm
4/13/88,KFTY,54,70,39,10,44,74,100,42,0,29.87,N/A,14,9,
4/14/88,KFTY,61,78,44,4,48,69,100,35,0,29.97,N/A,14,10,Fog
4/15/88,KFTY,63,78,48,2,50,70,97,42,0,29.99,N/A,17,8,Fog
4/16/88,KFTY,56,66,46,9,39,60,93,27,0,30.09,N/A,12,10,
4/17/88,KFTY,56,75,36,10,46,69,100,35,0,30.03,N/A,10,10,Fog
4/18/88,KFTY,67,79,55,0,58,79,100,45,0.05,29.72,N/A,22,7,Fog Rain Thunderstorm
4/19/88,KFTY,58,64,51,7,51,78,100,41,0.59,29.71,N/A,15,7,Fog Rain Thunderstorm
4/20/88,KFTY,54,72,36,11,39,60,100,33,0,29.95,N/A,12,9,Fog
4/21/88,KFTY,62,82,43,2,51,65,100,20,0,29.82,N/A,14,9,
4/22/88,KFTY,72,84,60,0,59,73,100,33,0,29.81,N/A,14,7,Fog Rain Thunderstorm
4/23/88,KFTY,69,75,62,0,66,99,100,87,0.21,29.84,N/A,16,5,Fog Rain Thunderstorm
4/24/88,KFTY,70,78,61,0,58,74,100,36,0,29.83,N/A,17,7,Fog Rain
4/25/88,KFTY,59,70,48,6,52,82,100,51,0.6,29.85,N/A,15,8,Fog Rain Thunderstorm
4/26/88,KFTY,60,70,51,4,56,89,100,65,0,29.82,N/A,8,4,Fog
4/27/88,KFTY,62,75,48,4,51,71,100,35,0,29.92,N/A,17,6,Fog
4/28/88,KFTY,54,64,44,11,38,53,79,37,0,30.04,N/A,17,11,
4/29/88,KFTY,56,70,42,9,40,56,85,32,0,30.06,N/A,13,10,
4/30/88,KFTY,56,66,46,9,45,68,96,37,0,30.02,N/A,12,8,
5/1/88,KFTY,59,75,43,6,47,67,100,36,0,29.98,N/A,9,10,Fog
5/2/88,KFTY,62,82,43,2,44,61,100,20,0,29.99,N/A,8,10,Fog
5/3/88,KFTY,60,77,44,4,48,65,97,37,0,30,N/A,14,7,Fog
5/4/88,KFTY,63,73,53,2,53,72,97,48,0.31,29.93,N/A,15,6,Fog Rain
5/5/88,KFTY,60,70,50,5,45,61,89,34,0,29.98,N/A,18,9,
5/6/88,KFTY,62,75,48,4,43,50,77,34,0,29.94,N/A,23,11,
5/7/88,KFTY,66,81,52,N/A,51,59,83,35,0,30.03,N/A,12,8,Fog
5/8/88,KFTY,65,79,51,N/A,55,69,97,42,0,30.08,N/A,14,6,Fog
5/9/88,KFTY,68,77,59,N/A,59,71,83,60,0,30.06,N/A,14,7,
5/10/88,KFTY,68,79,57,N/A,59,76,100,50,0.2,30.02,N/A,16,7,Fog Rain Thunderstorm
5/11/88,KFTY,64,78,50,1,51,67,96,38,0,30.05,N/A,13,11,Fog
5/12/88,KFTY,64,78,51,N/A,53,65,93,40,0,30.14,N/A,10,9,Fog
5/13/88,KFTY,68,73,62,N/A,58,75,90,52,0,30.14,N/A,7,8,Fog Rain
5/14/88,KFTY,69,84,54,N/A,58,72,100,42,0,30.07,N/A,9,6,Fog
5/15/88,KFTY,72,86,57,N/A,60,72,97,43,0,29.97,N/A,12,7,Fog
5/16/88,KFTY,72,84,61,N/A,64,79,93,49,0.08,29.9,N/A,13,7,Fog Rain Thunderstorm
5/17/88,KFTY,72,81,62,N/A,57,67,93,34,0,29.83,N/A,17,8,Fog
5/18/88,KFTY,67,80,54,N/A,52,59,86,39,0,29.86,N/A,14,13,
5/19/88,KFTY,66,79,52,N/A,52,60,89,39,0,29.88,N/A,10,8,
5/20/88,KFTY,68,82,55,N/A,55,63,90,39,0,29.94,N/A,12,9,Fog
5/21/88,KFTY,68,84,53,N/A,56,67,97,39,0,29.98,N/A,13,6,Fog
5/22/88,KFTY,74,84,63,N/A,63,71,90,44,0,29.93,N/A,15,6,
5/23/88,KFTY,72,80,63,N/A,61,69,87,43,0,29.91,N/A,16,8,Fog
5/24/88,KFTY,66,71,62,N/A,61,81,90,68,0.08,29.86,N/A,14,8,Rain Thunderstorm
5/25/88,KFTY,68,75,61,N/A,57,72,93,45,0,29.87,N/A,17,7,Fog Rain
5/26/88,KFTY,60,75,46,4,45,56,90,32,0,30.11,N/A,16,9,
5/27/88,KFTY,63,80,46,2,48,62,93,27,0,30.16,N/A,8,10,Fog
5/28/88,KFTY,66,84,48,N/A,53,62,97,34,0,30.11,N/A,15,11,
5/29/88,KFTY,72,88,57,N/A,56,58,87,30,0,30.07,N/A,12,10,
5/30/88,KFTY,74,90,57,N/A,59,61,97,33,0,30.08,N/A,12,7,Fog
5/31/88,KFTY,74,88,59,N/A,59,61,93,36,0,30.1,N/A,9,7,Fog
6/1/88,KFTY,74,90,59,N/A,61,63,93,34,0,30.01,N/A,12,5,Fog
6/2/88,KFTY,78,90,66,N/A,62,58,81,37,0,29.87,N/A,12,5,
6/3/88,KFTY,76,87,64,N/A,63,66,90,41,0,29.76,N/A,13,5,Fog
6/4/88,KFTY,65,75,55,N/A,50,59,84,38,0,29.96,N/A,16,11,
6/5/88,KFTY,66,80,51,N/A,50,57,89,34,0,30.12,N/A,12,11,
6/6/88,KFTY,70,89,52,N/A,53,58,90,27,0,30.06,N/A,8,8,
6/7/88,KFTY,74,88,60,N/A,62,64,87,40,0,29.91,N/A,13,7,
6/8/88,KFTY,81,93,69,N/A,65,62,90,37,0.69,29.75,N/A,10,6,
6/9/88,KFTY,77,90,63,N/A,65,74,93,43,0.36,29.74,N/A,23,5,Fog Rain Thunderstorm
6/10/88,KFTY,68,75,60,N/A,51,60,83,41,0,30.02,N/A,15,8,
6/11/88,KFTY,66,81,52,N/A,49,55,80,35,0,30.16,N/A,14,11,
6/12/88,KFTY,68,84,53,N/A,53,61,93,33,0,30.2,N/A,9,8,
6/13/88,KFTY,70,86,53,N/A,57,63,93,38,0,30.25,N/A,7,6,Fog
6/14/88,KFTY,72,87,57,N/A,59,65,96,40,0,30.31,N/A,15,6,Fog
6/15/88,KFTY,74,90,57,N/A,61,63,93,39,0,30.25,N/A,7,6,Fog
6/16/88,KFTY,78,93,63,N/A,63,61,93,35,0,30.07,N/A,12,5,
6/17/88,KFTY,80,90,70,N/A,65,64,87,43,0,29.97,N/A,12,4,Fog Rain Thunderstorm
6/18/88,KFTY,80,91,68,N/A,65,72,90,44,0.1,30.05,N/A,16,4,Fog Rain Thunderstorm
6/19/88,KFTY,74,88,60,N/A,65,78,100,49,0,30.17,N/A,17,5,Fog Rain Thunderstorm
6/20/88,KFTY,77,91,63,N/A,67,76,97,45,0,30.16,N/A,10,6,Fog Thunderstorm
6/21/88,KFTY,78,93,64,N/A,67,68,100,37,0,30.09,N/A,9,5,Fog
6/22/88,KFTY,80,95,66,N/A,67,61,90,39,0.95,30.01,N/A,9,5,Fog
6/23/88,KFTY,84,96,72,N/A,68,61,84,40,0,30.01,N/A,10,5,
6/24/88,KFTY,86,98,75,N/A,69,65,87,37,0.35,30.04,N/A,14,4,Rain Thunderstorm
6/25/88,KFTY,82,93,70,N/A,71,76,97,52,0,30.07,N/A,15,4,Fog Rain Thunderstorm
6/26/88,KFTY,84,96,72,N/A,72,74,93,47,0.1,29.9,N/A,23,4,Fog Rain Thunderstorm
6/27/88,KFTY,82,91,73,N/A,70,70,91,47,0.01,29.84,N/A,14,6,Thunderstorm
6/28/88,KFTY,76,86,66,N/A,63,64,87,46,0,30,N/A,12,7,
6/29/88,KFTY,78,93,64,N/A,67,68,90,47,0,29.95,N/A,12,6,
6/30/88,KFTY,78,84,73,N/A,71,78,91,66,0,29.81,N/A,18,4,Fog
7/1/88,KFTY,78,89,66,N/A,63,67,97,31,0,29.88,N/A,12,6,Fog
7/2/88,KFTY,70,75,64,N/A,62,78,100,52,0.3,29.97,N/A,10,6,Fog Rain
7/3/88,KFTY,70,73,66,N/A,67,93,100,84,0,29.99,N/A,12,3,Fog Rain
7/4/88,KFTY,68,72,63,N/A,68,97,100,91,0,30.12,N/A,10,3,Fog
7/5/88,KFTY,76,82,69,N/A,66,80,100,58,0,30.23,N/A,12,6,Fog
7/6/88,KFTY,75,84,66,N/A,63,69,93,46,0,30.23,N/A,14,8,
7/7/88,KFTY,74,90,57,N/A,60,64,100,34,0,30.19,N/A,16,8,
7/8/88,KFTY,80,98,61,N/A,64,61,90,34,0,30.11,N/A,12,6,
7/9/88,KFTY,84,97,72,N/A,69,64,87,35,0.97,30.04,N/A,16,4,Fog
7/10/88,KFTY,80,91,70,N/A,70,69,93,48,0,30.04,N/A,12,6,Fog
7/11/88,KFTY,78,84,72,N/A,72,84,93,67,0,30.07,N/A,14,7,
7/12/88,KFTY,80,90,71,N/A,73,78,100,55,0,30.07,N/A,14,7,Fog
7/13/88,KFTY,78,84,71,N/A,72,81,100,65,0,30.11,N/A,14,6,Fog
7/14/88,KFTY,81,89,73,N/A,73,86,100,61,0.87,30.09,N/A,12,7,Fog Rain Thunderstorm
7/15/88,KFTY,84,96,71,N/A,74,77,100,49,0,30.07,N/A,13,6,Fog
7/16/88,KFTY,84,91,77,N/A,75,77,90,61,0,30.09,N/A,17,5,Thunderstorm
7/17/88,KFTY,82,93,72,N/A,73,73,100,50,0,30.1,N/A,15,5,Fog
7/18/88,KFTY,82,91,73,N/A,72,72,96,53,0,30.07,N/A,13,8,Fog
7/19/88,KFTY,80,90,70,N/A,72,75,100,52,0,30.11,N/A,15,8,
7/20/88,KFTY,80,91,69,N/A,70,71,96,50,0,30.14,N/A,14,8,
7/21/88,KFTY,80,89,72,N/A,72,82,100,57,0.53,30.07,N/A,18,7,Rain Thunderstorm
7/22/88,KFTY,78,87,66,N/A,69,84,100,53,0.53,30.05,N/A,14,6,Fog Rain Thunderstorm
7/23/88,KFTY,74,84,64,N/A,67,83,100,55,0.86,30.05,N/A,12,6,Fog Rain
7/24/88,KFTY,77,88,66,N/A,67,72,100,45,0,30.1,N/A,12,6,Fog
7/25/88,KFTY,76,89,63,N/A,66,71,100,46,0,30.09,N/A,14,5,Fog
7/26/88,KFTY,78,86,71,N/A,70,77,93,55,0,30.04,N/A,12,5,Fog
7/27/88,KFTY,78,87,70,N/A,71,83,97,61,0,30.09,N/A,12,5,Fog Thunderstorm
7/28/88,KFTY,78,89,66,N/A,71,82,100,57,0,30.17,N/A,12,5,Fog Thunderstorm
7/29/88,KFTY,78,86,69,N/A,72,86,100,65,0,30.24,N/A,17,5,Fog Rain Thunderstorm
7/30/88,KFTY,80,91,68,N/A,71,73,100,50,0,30.19,N/A,10,5,Fog
7/31/88,KFTY,82,93,71,N/A,72,73,96,49,0,30.12,N/A,9,6,Fog
8/1/88,KFTY,82,93,71,N/A,72,75,100,51,0,30.1,N/A,34,6,Fog Rain Thunderstorm
8/2/88,KFTY,82,95,70,N/A,70,76,100,21,0.93,30.14,N/A,23,4,Fog Rain Thunderstorm
8/3/88,KFTY,81,93,69,N/A,71,82,100,54,1.97,30.13,N/A,18,4,Fog Rain Thunderstorm
8/4/88,KFTY,82,91,72,N/A,72,81,97,52,0.01,30.12,N/A,16,5,Fog
8/5/88,KFTY,77,82,72,N/A,72,88,97,72,1.56,30.1,N/A,12,5,Fog Rain
8/6/88,KFTY,81,91,71,N/A,72,75,100,52,0,30.06,N/A,12,9,Fog
8/7/88,KFTY,80,89,71,N/A,72,80,96,59,0.03,30.06,N/A,12,9,Rain Thunderstorm
8/8/88,KFTY,79,90,68,N/A,71,84,100,59,0.25,30.06,N/A,9,9,Fog Rain Thunderstorm
8/9/88,KFTY,80,91,69,N/A,72,82,100,53,0.1,30.02,N/A,10,5,Fog Thunderstorm
8/10/88,KFTY,80,90,70,N/A,72,76,100,53,0,30.08,N/A,14,7,Fog Thunderstorm
8/11/88,KFTY,80,88,72,N/A,72,83,94,63,0,30.14,N/A,18,5,Fog Rain
8/12/88,KFTY,80,89,72,N/A,72,79,97,59,0,30.16,N/A,12,8,Fog
8/13/88,KFTY,78,89,68,N/A,70,76,100,52,0,30.15,N/A,10,8,
8/14/88,KFTY,79,89,69,N/A,70,78,93,59,0,30.09,N/A,17,12,
8/15/88,KFTY,81,91,71,N/A,72,79,96,55,0,30.08,N/A,15,8,
8/16/88,KFTY,82,93,70,N/A,72,74,100,50,0,30.06,N/A,10,9,
8/17/88,KFTY,82,93,70,N/A,72,72,97,50,0,30.08,N/A,12,9,
8/18/88,KFTY,82,95,70,N/A,71,71,96,46,0,30.01,N/A,12,7,Fog
8/19/88,KFTY,83,93,73,N/A,72,71,91,50,0,29.93,N/A,15,7,Fog
8/20/88,KFTY,79,87,71,N/A,72,86,96,65,0.4,29.88,N/A,18,5,Fog Rain
8/21/88,KFTY,78,86,70,N/A,72,86,100,65,0.03,29.91,N/A,9,5,Fog Rain
8/22/88,KFTY,78,87,69,N/A,72,84,100,63,0,30.02,N/A,13,6,Fog
8/23/88,KFTY,74,79,68,N/A,71,92,100,82,0.09,30.08,N/A,12,6,Fog Rain
8/24/88,KFTY,78,86,70,N/A,71,86,100,61,0,29.95,N/A,10,5,Fog Rain
8/25/88,KFTY,76,88,64,N/A,63,67,97,39,0,29.9,N/A,12,10,
8/26/88,KFTY,76,90,62,N/A,65,71,97,46,0,29.88,N/A,12,8,Fog
8/27/88,KFTY,77,90,64,N/A,67,73,97,49,0,29.97,N/A,13,6,Fog
8/28/88,KFTY,77,88,66,N/A,69,79,100,59,0,30.04,N/A,13,8,Fog
8/29/88,KFTY,80,91,68,N/A,70,75,100,48,0,30.01,N/A,10,7,Fog
8/30/88,KFTY,76,87,66,N/A,68,81,93,57,0,29.97,N/A,12,6,Fog
8/31/88,KFTY,72,77,66,N/A,67,84,93,68,0,30.03,N/A,14,5,Fog
9/1/88,KFTY,76,82,69,N/A,61,66,84,46,0,30.17,N/A,16,7,
9/2/88,KFTY,75,81,69,0,62,69,84,57,0,30.2,N/A,16,8,
9/3/88,KFTY,76,82,69,0,70,87,100,67,0.12,30.03,N/A,23,7,Fog Rain
9/4/88,KFTY,68,72,63,0,67,98,100,90,0.05,29.82,N/A,15,4,Fog Rain
9/5/88,KFTY,68,77,59,0,61,82,100,56,0.39,29.78,N/A,15,6,Fog
9/6/88,KFTY,65,75,55,0,58,79,97,60,0,29.86,N/A,12,7,Fog
9/7/88,KFTY,68,75,61,0,58,72,90,58,0,30,N/A,17,7,Fog
9/8/88,KFTY,64,75,52,2,55,67,87,47,0,29.97,N/A,18,10,
9/9/88,KFTY,65,68,62,0,64,96,100,87,0.22,30.01,N/A,14,7,Fog Rain
9/10/88,KFTY,68,73,64,0,67,95,100,85,0.11,30.11,N/A,12,6,Fog Rain
9/11/88,KFTY,76,84,69,0,71,90,100,69,0.1,30.18,N/A,12,6,Fog Rain
9/12/88,KFTY,78,84,71,0,71,86,100,65,0,30.2,N/A,13,6,Fog
9/13/88,KFTY,77,88,66,0,70,82,100,57,0,30.13,N/A,12,8,Fog
9/14/88,KFTY,78,90,66,0,70,76,100,55,0,30.04,N/A,7,6,Fog
9/15/88,KFTY,76,87,66,0,71,80,100,61,0,30.11,N/A,15,4,Fog
9/16/88,KFTY,68,73,63,0,67,92,100,87,0.17,30.27,N/A,15,4,Fog Rain
9/17/88,KFTY,68,73,62,0,66,99,100,93,1.2,30.21,N/A,10,4,Fog Rain
9/18/88,KFTY,68,73,62,0,64,93,100,79,0.1,30.12,N/A,8,4,Fog
9/19/88,KFTY,73,82,64,0,67,86,100,60,0,30.05,N/A,8,6,Fog
9/20/88,KFTY,78,86,69,0,72,88,97,63,0.6,30.09,N/A,13,6,Fog Rain Thunderstorm
9/21/88,KFTY,78,89,66,0,63,69,100,32,0,30.12,N/A,14,7,Fog
9/22/88,KFTY,72,88,57,0,59,69,93,19,0.58,30.05,N/A,12,8,Fog
9/23/88,KFTY,78,91,66,0,69,77,96,50,0,29.98,N/A,9,7,Fog
9/24/88,KFTY,80,89,70,0,70,77,100,51,0,29.97,N/A,13,7,Fog
9/25/88,KFTY,77,86,68,0,69,80,97,59,0.68,30.01,N/A,12,6,Fog
9/26/88,KFTY,70,77,64,0,66,84,97,71,0,30.11,N/A,14,6,Fog
9/27/88,KFTY,68,75,60,0,58,76,93,55,0,30.2,N/A,15,6,Fog
9/28/88,KFTY,68,80,57,0,59,75,100,50,0,30.17,N/A,9,7,Fog
9/29/88,KFTY,71,81,61,0,63,81,100,60,0,30.21,N/A,13,8,
9/30/88,KFTY,71,78,64,0,64,82,90,68,0,30.26,N/A,14,6,Fog
10/1/88,KFTY,71,78,64,0,65,84,100,66,0,30.13,N/A,15,6,Fog Rain Thunderstorm
10/2/88,KFTY,68,73,63,0,66,94,100,79,2.35,29.98,N/A,9,6,Fog Rain Thunderstorm
10/3/88,KFTY,68,72,62,0,64,89,100,75,0,29.92,N/A,14,6,Fog Rain
10/4/88,KFTY,62,70,54,3,52,73,93,51,0,30.04,N/A,12,9,Fog
10/5/88,KFTY,56,66,46,9,44,66,90,45,0,30.24,N/A,10,9,
10/6/88,KFTY,54,64,43,12,44,72,97,52,0,30.33,N/A,18,11,
10/7/88,KFTY,54,64,43,12,45,75,100,43,0,30.32,N/A,12,9,Fog
10/8/88,KFTY,52,64,39,14,42,76,100,43,0,30.25,N/A,6,8,
10/9/88,KFTY,50,64,37,14,43,77,100,46,0.65,30.16,N/A,10,6,Fog
10/10/88,KFTY,56,69,43,9,47,74,100,49,0,30.07,N/A,10,8,Fog
10/11/88,KFTY,62,75,48,4,50,74,96,48,0,29.98,N/A,13,9,Fog
10/12/88,KFTY,54,64,44,11,38,62,86,28,1.28,30.15,N/A,12,10,
10/13/88,KFTY,48,62,34,17,34,65,97,35,0,30.37,N/A,9,10,
10/14/88,KFTY,47,63,31,18,37,75,100,39,0,30.39,N/A,9,8,Fog
10/15/88,KFTY,52,69,34,14,40,73,100,33,0,30.29,N/A,7,7,Fog
10/16/88,KFTY,56,73,39,9,47,80,100,49,0.69,30.22,N/A,12,8,Fog
10/17/88,KFTY,60,75,46,4,54,82,100,51,0,30.2,N/A,8,7,Fog
10/18/88,KFTY,64,75,52,2,59,85,100,67,0,30.11,N/A,14,6,Fog Rain Thunderstorm
10/19/88,KFTY,59,68,48,6,50,72,100,36,0,30.07,N/A,14,8,Fog Rain
10/20/88,KFTY,52,63,41,13,44,76,100,53,0,30.12,N/A,16,10,Rain
10/21/88,KFTY,56,61,51,9,51,92,100,77,0.1,29.99,N/A,15,4,Fog Rain
10/22/88,KFTY,54,64,43,12,43,74,100,41,0,29.94,N/A,22,9,Fog
10/23/88,KFTY,52,70,35,12,42,71,100,39,0,29.92,N/A,14,9,Fog
10/24/88,KFTY,59,64,51,6,44,62,96,33,0.02,29.88,N/A,20,12,Fog Rain
10/25/88,KFTY,54,72,37,10,40,62,93,35,0,30.03,N/A,17,10,
10/26/88,KFTY,51,57,45,14,48,87,100,69,0,30.04,N/A,13,6,Fog Rain
10/27/88,KFTY,57,66,48,8,50,81,100,63,0.01,30.11,N/A,12,8,Fog
10/28/88,KFTY,62,70,54,3,56,86,100,71,0,30.17,N/A,9,4,Fog
10/29/88,KFTY,59,70,48,6,51,79,97,47,0,30.21,N/A,6,8,Fog
10/30/88,KFTY,60,73,48,4,47,70,93,41,0.49,30.19,N/A,12,8,
10/31/88,KFTY,50,57,44,14,44,89,100,55,0.66,30.15,N/A,17,5,Fog Rain
11/1/88,KFTY,54,63,44,12,45,80,100,50,0,29.99,N/A,13,8,Fog
11/2/88,KFTY,56,69,42,10,43,71,96,37,0,29.97,N/A,12,10,Fog
11/3/88,KFTY,58,72,44,7,49,76,100,51,0,29.99,N/A,16,6,Fog
11/4/88,KFTY,54,62,46,11,55,94,100,72,0.74,29.73,N/A,21,6,Fog Rain Thunderstorm
11/5/88,KFTY,58,64,52,6,50,75,100,48,0.14,29.5,N/A,17,9,Fog Rain
11/6/88,KFTY,52,61,42,14,39,66,89,44,0,29.78,N/A,17,11,
11/7/88,KFTY,50,66,33,16,36,69,100,31,0,30.03,N/A,12,9,
11/8/88,KFTY,51,60,42,14,51,92,100,75,0.11,30.14,N/A,10,5,Fog Rain
11/9/88,KFTY,58,64,51,8,56,94,100,84,0,30.19,N/A,9,3,Fog
11/10/88,KFTY,60,70,51,4,59,93,100,78,0,30.08,N/A,17,5,Fog Rain
11/11/88,KFTY,52,63,41,13,40,67,93,41,0,30.2,N/A,13,12,
11/12/88,KFTY,48,60,37,16,40,69,100,51,0,30.24,N/A,17,8,
11/13/88,KFTY,54,63,45,10,49,89,100,70,0.01,30.18,N/A,12,6,Fog Rain
11/14/88,KFTY,54,69,39,11,48,87,100,56,0,30.22,N/A,6,4,Fog
11/15/88,KFTY,60,69,50,6,57,92,100,78,0,30.16,N/A,13,5,Fog
11/16/88,KFTY,64,73,55,1,59,83,100,71,0.07,30.06,N/A,17,7,Fog Rain
11/17/88,KFTY,50,57,39,16,40,69,100,36,0.07,30.18,N/A,14,12,Fog Rain
11/18/88,KFTY,48,63,32,18,35,63,100,39,0,30.28,N/A,16,10,Fog
11/19/88,KFTY,55,57,53,10,44,68,86,47,0,30.16,N/A,14,8,
11/20/88,KFTY,62,75,46,4,52,76,100,33,0.01,29.94,N/A,20,7,Fog Rain
11/21/88,KFTY,50,59,39,14,39,71,93,49,0,30.15,N/A,14,10,
11/22/88,KFTY,46,53,39,19,38,70,97,57,0,30.21,N/A,17,10,
11/23/88,KFTY,52,57,46,14,46,85,97,75,0.58,30.06,N/A,13,6,Fog
11/24/88,KFTY,50,64,37,14,45,87,100,65,0,30.07,N/A,9,6,Fog
11/25/88,KFTY,52,64,41,12,48,86,100,60,0,30.14,N/A,7,5,Fog
11/26/88,KFTY,61,70,52,4,54,79,97,65,0,29.96,N/A,15,7,Fog
11/27/88,KFTY,59,68,48,6,55,95,100,81,1.27,29.88,N/A,17,5,Fog Rain Thunderstorm
11/28/88,KFTY,44,51,36,21,34,72,96,43,0.01,30.09,N/A,21,10,Rain
11/29/88,KFTY,42,57,27,23,29,67,96,33,0,30.29,N/A,12,12,
11/30/88,KFTY,42,52,32,23,35,74,97,54,0,30.18,N/A,17,8,
12/1/88,KFTY,41,54,28,24,28,64,96,37,0,30.24,N/A,14,11,
12/2/88,KFTY,40,50,29,26,26,66,89,37,0,30.4,N/A,12,12,
12/3/88,KFTY,46,61,30,20,28,56,85,29,0,30.31,N/A,12,12,
12/4/88,KFTY,46,57,34,20,34,66,89,51,0,30.27,N/A,15,8,
12/5/88,KFTY,44,59,29,21,29,67,96,34,0,30.34,N/A,7,8,
12/6/88,KFTY,46,64,27,20,32,69,100,34,0,30.25,N/A,7,8,Fog
12/7/88,KFTY,49,64,34,16,36,72,100,37,0.64,30.13,N/A,14,6,Fog
12/8/88,KFTY,50,64,36,15,43,83,100,56,0,30.2,N/A,6,4,Fog
12/9/88,KFTY,42,48,32,24,37,80,93,64,0.02,30.21,N/A,16,8,Fog Rain
12/10/88,KFTY,40,50,29,26,27,67,89,40,0.5,30.17,N/A,7,8,Fog
12/11/88,KFTY,36,41,32,28,28,66,82,53,0,30.11,N/A,10,8,
12/12/88,KFTY,30,35,25,35,21,68,96,52,0,30.23,N/A,15,8,
12/13/88,KFTY,34,48,21,30,26,75,96,50,0,30.09,N/A,15,9,
12/14/88,KFTY,44,62,27,20,31,66,96,35,0,30.14,N/A,15,8,
12/15/88,KFTY,52,59,43,14,42,71,90,47,0,30.19,N/A,10,7,Rain
12/16/88,KFTY,37,44,29,28,24,60,73,42,0,30.19,N/A,14,10,
12/17/88,KFTY,32,39,25,33,18,59,92,43,0.39,30.13,N/A,20,11,
12/18/88,KFTY,32,44,21,32,19,62,92,37,0,30.26,N/A,12,9,
12/19/88,KFTY,42,60,23,24,27,64,96,32,0,30.28,N/A,12,10,
12/20/88,KFTY,45,62,28,20,38,75,92,56,0,30.34,N/A,15,8,
12/21/88,KFTY,53,64,42,12,49,88,100,73,0,30.28,N/A,10,7,Fog
12/22/88,KFTY,54,64,45,10,51,86,100,34,0,30.31,N/A,12,4,Fog Rain
12/23/88,KFTY,60,64,55,6,57,91,100,84,0.2,30.19,N/A,17,6,Fog Rain
12/24/88,KFTY,60,66,55,4,59,91,100,78,0.67,30.04,N/A,16,6,Fog
12/25/88,KFTY,50,57,41,16,36,65,90,37,0,30.23,N/A,14,11,
12/26/88,KFTY,45,61,29,20,31,63,100,36,0,30.37,N/A,12,10,
12/27/88,KFTY,54,64,45,10,38,58,74,48,0,30.31,N/A,13,9,
12/28/88,KFTY,49,63,33,16,44,81,97,58,0.07,30.13,N/A,17,7,Fog Rain
12/29/88,KFTY,39,54,24,26,27,72,92,40,0,30.29,N/A,7,10,
12/30/88,KFTY,38,44,32,27,38,94,100,73,0.73,30.19,N/A,9,4,Fog Rain
12/31/88,KFTY,50,57,43,15,49,100,100,100,0.63,30.07,N/A,18,3,Fog Rain
1/1/89,KFTY,50,57,39,16,47,86,100,62,0.75,30.04,N/A,14,6,Fog Rain
1/2/89,KFTY,48,59,37,17,39,81,100,48,0,30.13,N/A,13,5,Fog
1/3/89,KFTY,52,59,45,12,46,88,100,54,0.7,29.93,N/A,18,4,Fog Rain
1/4/89,KFTY,41,48,34,24,27,60,79,44,0,30.17,N/A,20,10,
